Data Time S,Province,Station ID,Station name,Latitude,Longitude,Measurement,Value
2021-07-22 20:00:00,Hà Nội,13014.0,"Hà Nội/Mầm non Kim Liên, Vietnam",21.0072,21.0072,AQI index,62.25
2021-07-22 20:00:00,Hà Nội,13017.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",21.02022,21.02022,AQI index,62.25
2021-07-22 20:00:00,Hà Nội,13018.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",20.98832,20.98832,AQI index,62.25
2021-07-22 20:00:00,Hà Nội,13019.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",21.01994,21.01994,AQI index,62.25
2021-07-22 20:00:00,Hà Nội,13020.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",21.00577,21.00577,AQI index,62.25
2021-07-22 20:00:00,Hà Nội,13026.0,"Hà Nội/Chi cục BVMT, Vietnam",21.01525,21.01525,AQI index,62.25
2021-07-22 20:00:00,Hà Nội,13251.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",21.04975,21.04975,AQI index,62.25
2021-07-23 01:00:00,Gia Lai,13012.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",13.998599,13.998599,AQI index,16.0
2021-07-23 01:00:00,Lào Cai,13250.0,"Lào Cai/KCN TALOONG1, Vietnam",22.3221386,22.3221386,AQI index,16.0
2021-07-23 07:00:00,Bắc Ninh,12958.0,"Bắc Ninh/Phong Cốc, Vietnam",21.1232473,21.1232473,AQI index,30.66666666666667
2021-07-23 07:00:00,Hà Nội,8641.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,21.0215063,AQI index,30.66666666666667
2021-07-23 07:00:00,Nha Trang,1585.0,"Nha Trang, Vietnam",12.284358,12.284358,AQI index,30.66666666666667
2021-07-23 07:00:00,Quảng Ninh,11778.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",21.0357507,21.0357507,AQI index,30.66666666666667
2021-07-23 07:00:00,TP Hồ Chí Minh,8767.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",10.782978,10.782978,AQI index,30.66666666666667
2021-07-23 07:00:00,TP Đà Nẵng,1584.0,"Da Nang, Vietnam (TP Đà Nẵng)",16.074,16.074,AQI index,30.66666666666667
2021-07-23 08:00:00,Bắc Ninh,12957.0,"Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",21.0272212,21.0272212,AQI index,40.0
2021-07-23 08:00:00,Cao Bằng,13252.0,"Cao Bằng/Trạm khí TTQT, Vietnam",22.6782,22.6782,AQI index,40.0
2021-07-23 08:00:00,Hà Nội,8688.0,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,21.0811211,AQI index,40.0
2021-07-23 08:00:00,Quảng Ninh,5507.0,"Ha Long, Vietnam (Tp Hạ Long)",20.9416,20.9416,AQI index,40.0
2021-07-23 08:00:00,Thừa Thiên Huế,12488.0,"Thừa Thiên Huế/83 Hùng Vương, Vietnam",16.46226,16.46226,AQI index,40.0
2021-07-25 08:00:00,Hà Nội,13013.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",21.05121,21.05121,AQI index,59.0
2021-07-25 08:00:00,Hà Nội,13014.0,"Hà Nội/Mầm non Kim Liên, Vietnam",21.0072,21.0072,AQI index,59.0
2021-07-25 08:00:00,Hà Nội,13017.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",21.02022,21.02022,AQI index,59.0
2021-07-25 08:00:00,Hà Nội,13018.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",20.98832,20.98832,AQI index,59.0
2021-07-25 08:00:00,Hà Nội,13019.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",21.01994,21.01994,AQI index,59.0
2021-07-25 08:00:00,Hà Nội,13020.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",21.00577,21.00577,AQI index,59.0
2021-07-25 08:00:00,Hà Nội,13026.0,"Hà Nội/Chi cục BVMT, Vietnam",21.01525,21.01525,AQI index,59.0
2021-07-25 08:00:00,Hà Nội,13251.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",21.04975,21.04975,AQI index,59.0
2021-07-25 08:00:00,Quảng Ninh,11778.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",21.0357507,21.0357507,AQI index,59.0
2021-07-25 09:00:00,Bắc Ninh,12957.0,"Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",21.0272212,21.0272212,AQI index,60.08333333333334
2021-07-25 09:00:00,Bắc Ninh,12958.0,"Bắc Ninh/Phong Cốc, Vietnam",21.1232473,21.1232473,AQI index,60.08333333333334
2021-07-25 09:00:00,Cao Bằng,13252.0,"Cao Bằng/Trạm khí TTQT, Vietnam",22.6782,22.6782,AQI index,60.08333333333334
2021-07-25 09:00:00,Gia Lai,13012.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",13.998599,13.998599,AQI index,60.08333333333334
2021-07-25 09:00:00,Hà Nội,8641.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,21.0215063,AQI index,60.08333333333334
2021-07-25 09:00:00,Hà Nội,8688.0,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,21.0811211,AQI index,60.08333333333334
2021-07-25 09:00:00,Lào Cai,13250.0,"Lào Cai/KCN TALOONG1, Vietnam",22.3221386,22.3221386,AQI index,60.08333333333334
2021-07-25 09:00:00,Nha Trang,1585.0,"Nha Trang, Vietnam",12.284358,12.284358,AQI index,60.08333333333334
2021-07-25 09:00:00,Quảng Ninh,5507.0,"Ha Long, Vietnam (Tp Hạ Long)",20.9416,20.9416,AQI index,60.08333333333334
2021-07-25 09:00:00,TP Hồ Chí Minh,8767.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",10.782978,10.782978,AQI index,60.08333333333334
2021-07-25 09:00:00,TP Đà Nẵng,1584.0,"Da Nang, Vietnam (TP Đà Nẵng)",16.074,16.074,AQI index,60.08333333333334
2021-07-25 09:00:00,Thừa Thiên Huế,12488.0,"Thừa Thiên Huế/83 Hùng Vương, Vietnam",16.46226,16.46226,AQI index,60.08333333333334
2021-07-27 16:00:00,Quảng Ninh,11778.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",21.0357507,21.0357507,AQI index,31.0
2021-07-28 14:00:00,Hà Nội,13013.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",21.05121,21.05121,AQI index,29.125
2021-07-28 14:00:00,Hà Nội,13014.0,"Hà Nội/Mầm non Kim Liên, Vietnam",21.0072,21.0072,AQI index,29.125
2021-07-28 14:00:00,Hà Nội,13017.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",21.02022,21.02022,AQI index,29.125
2021-07-28 14:00:00,Hà Nội,13018.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",20.98832,20.98832,AQI index,29.125
2021-07-28 14:00:00,Hà Nội,13019.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",21.01994,21.01994,AQI index,29.125
2021-07-28 14:00:00,Hà Nội,13020.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",21.00577,21.00577,AQI index,29.125
2021-07-28 14:00:00,Hà Nội,13026.0,"Hà Nội/Chi cục BVMT, Vietnam",21.01525,21.01525,AQI index,29.125
2021-07-28 14:00:00,Hà Nội,13251.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",21.04975,21.04975,AQI index,29.125
2021-07-28 15:00:00,Bắc Ninh,12957.0,"Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",21.0272212,21.0272212,AQI index,39.58333333333333
2021-07-28 15:00:00,Bắc Ninh,12958.0,"Bắc Ninh/Phong Cốc, Vietnam",21.1232473,21.1232473,AQI index,39.58333333333333
2021-07-28 15:00:00,Cao Bằng,13252.0,"Cao Bằng/Trạm khí TTQT, Vietnam",22.6782,22.6782,AQI index,39.58333333333333
2021-07-28 15:00:00,Gia Lai,13012.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",13.998599,13.998599,AQI index,39.58333333333333
2021-07-28 15:00:00,Hà Nội,8641.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,21.0215063,AQI index,39.58333333333333
2021-07-28 15:00:00,Hà Nội,8688.0,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,21.0811211,AQI index,39.58333333333333
2021-07-28 15:00:00,Lào Cai,13250.0,"Lào Cai/KCN TALOONG1, Vietnam",22.3221386,22.3221386,AQI index,39.58333333333333
2021-07-28 15:00:00,Nha Trang,1585.0,"Nha Trang, Vietnam",12.284358,12.284358,AQI index,39.58333333333333
2021-07-28 15:00:00,Quảng Ninh,5507.0,"Ha Long, Vietnam (Tp Hạ Long)",20.9416,20.9416,AQI index,39.58333333333333
2021-07-28 15:00:00,TP Hồ Chí Minh,8767.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",10.782978,10.782978,AQI index,39.58333333333333
2021-07-28 15:00:00,TP Đà Nẵng,1584.0,"Da Nang, Vietnam (TP Đà Nẵng)",16.074,16.074,AQI index,39.58333333333333
2021-07-28 15:00:00,Thừa Thiên Huế,12488.0,"Thừa Thiên Huế/83 Hùng Vương, Vietnam",16.46226,16.46226,AQI index,39.58333333333333
2021-07-29 10:00:00,Thừa Thiên Huế,12488.0,"Thừa Thiên Huế/83 Hùng Vương, Vietnam",16.46226,16.46226,AQI index,68.44997381855848
2021-07-30 18:00:00,Hà Nội,8688.0,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,21.0811211,AQI index,42.0
2021-07-31 08:00:00,Hà Nội,13013.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",21.05121,21.05121,AQI index,54.166666666666664
2021-07-31 08:00:00,Hà Nội,13017.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",21.02022,21.02022,AQI index,54.166666666666664
2021-07-31 08:00:00,Hà Nội,13018.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",20.98832,20.98832,AQI index,54.166666666666664
2021-07-31 08:00:00,Hà Nội,13019.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",21.01994,21.01994,AQI index,54.166666666666664
2021-07-31 08:00:00,Hà Nội,13020.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",21.00577,21.00577,AQI index,54.166666666666664
2021-07-31 08:00:00,Quảng Ninh,11778.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",21.0357507,21.0357507,AQI index,54.166666666666664
2021-07-31 09:00:00,Bắc Ninh,12957.0,"Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",21.0272212,21.0272212,AQI index,42.7
2021-07-31 09:00:00,Bắc Ninh,12958.0,"Bắc Ninh/Phong Cốc, Vietnam",21.1232473,21.1232473,AQI index,42.7
2021-07-31 09:00:00,Gia Lai,13012.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",13.998599,13.998599,AQI index,42.7
2021-07-31 09:00:00,Hà Nội,8641.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,21.0215063,AQI index,42.7
2021-07-31 09:00:00,Hà Nội,13026.0,"Hà Nội/Chi cục BVMT, Vietnam",21.01525,21.01525,AQI index,42.7
2021-07-31 09:00:00,Hà Nội,13251.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",21.04975,21.04975,AQI index,42.7
2021-07-31 09:00:00,Nha Trang,1585.0,"Nha Trang, Vietnam",12.284358,12.284358,AQI index,42.7
2021-07-31 09:00:00,Quảng Ninh,5507.0,"Ha Long, Vietnam (Tp Hạ Long)",20.9416,20.9416,AQI index,42.7
2021-07-31 09:00:00,TP Hồ Chí Minh,8767.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",10.782978,10.782978,AQI index,42.7
2021-07-31 09:00:00,TP Đà Nẵng,1584.0,"Da Nang, Vietnam (TP Đà Nẵng)",16.074,16.074,AQI index,42.7
2021-07-31 10:00:00,Cao Bằng,13252.0,"Cao Bằng/Trạm khí TTQT, Vietnam",22.6782,22.6782,AQI index,161.0
2021-07-31 10:00:00,Lào Cai,13250.0,"Lào Cai/KCN TALOONG1, Vietnam",22.3221386,22.3221386,AQI index,161.0
2021-07-31T08:00:00+07:00,Hà Nội,13014.0,"Hà Nội/Mầm non Kim Liên, Vietnam",21.0072,21.0072,AQI index,65.0
2021-08-01 00:00:00,Lào Cai,13250.0,"Lào Cai/KCN TALOONG1, Vietnam",22.3221386,22.3221386,AQI index,8.0
2021-08-02 06:00:00,Hà Nội,13013.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",21.05121,21.05121,AQI index,47.0
2021-08-02 06:00:00,Hà Nội,13014.0,"Hà Nội/Mầm non Kim Liên, Vietnam",21.0072,21.0072,AQI index,47.0
2021-08-02 06:00:00,Hà Nội,13017.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",21.02022,21.02022,AQI index,47.0
2021-08-02 06:00:00,Hà Nội,13018.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",20.98832,20.98832,AQI index,47.0
2021-08-02 06:00:00,Hà Nội,13019.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",21.01994,21.01994,AQI index,47.0
2021-08-02 06:00:00,Hà Nội,13020.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",21.00577,21.00577,AQI index,47.0
2021-08-02 07:00:00,Hà Nội,13026.0,"Hà Nội/Chi cục BVMT, Vietnam",21.01525,21.01525,AQI index,42.666666666666664
2021-08-02 07:00:00,Hà Nội,13251.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",21.04975,21.04975,AQI index,42.666666666666664
2021-08-02 07:00:00,Quảng Ninh,11778.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",21.0357507,21.0357507,AQI index,42.666666666666664
2021-08-02 08:00:00,Bắc Ninh,12957.0,"Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",21.0272212,21.0272212,AQI index,46.10000000000001
2021-08-02 08:00:00,Bắc Ninh,12958.0,"Bắc Ninh/Phong Cốc, Vietnam",21.1232473,21.1232473,AQI index,46.10000000000001
2021-08-02 08:00:00,Cao Bằng,13252.0,"Cao Bằng/Trạm khí TTQT, Vietnam",22.6782,22.6782,AQI index,46.10000000000001
2021-08-02 08:00:00,Gia Lai,13012.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",13.998599,13.998599,AQI index,46.10000000000001
2021-08-02 08:00:00,Hà Nội,8641.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,21.0215063,AQI index,46.10000000000001
2021-08-02 08:00:00,Hà Nội,8688.0,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,21.0811211,AQI index,46.10000000000001
2021-08-02 08:00:00,Nha Trang,1585.0,"Nha Trang, Vietnam",12.284358,12.284358,AQI index,46.10000000000001
2021-08-02 08:00:00,Quảng Ninh,5507.0,"Ha Long, Vietnam (Tp Hạ Long)",20.9416,20.9416,AQI index,46.10000000000001
2021-08-02 08:00:00,TP Hồ Chí Minh,8767.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",10.782978,10.782978,AQI index,46.10000000000001
2021-08-02 08:00:00,TP Đà Nẵng,1584.0,"Da Nang, Vietnam (TP Đà Nẵng)",16.074,16.074,AQI index,46.10000000000001
2021-08-02 12:00:00,Hà Nội,8688.0,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,21.0811211,AQI index,42.0
2021-08-03 06:00:00,Hà Nội,13013.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",21.05121,21.05121,AQI index,73.33333333333333
2021-08-03 06:00:00,Hà Nội,13014.0,"Hà Nội/Mầm non Kim Liên, Vietnam",21.0072,21.0072,AQI index,73.33333333333333
2021-08-03 06:00:00,Hà Nội,13017.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",21.02022,21.02022,AQI index,73.33333333333333
2021-08-03 06:00:00,Hà Nội,13018.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",20.98832,20.98832,AQI index,73.33333333333333
2021-08-03 06:00:00,Hà Nội,13019.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",21.01994,21.01994,AQI index,73.33333333333333
2021-08-03 06:00:00,Hà Nội,13020.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",21.00577,21.00577,AQI index,73.33333333333333
2021-08-03 07:00:00,Hà Nội,13026.0,"Hà Nội/Chi cục BVMT, Vietnam",21.01525,21.01525,AQI index,64.0
2021-08-03 07:00:00,Hà Nội,13251.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",21.04975,21.04975,AQI index,64.0
2021-08-03 07:00:00,Quảng Ninh,11778.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",21.0357507,21.0357507,AQI index,64.0
2021-08-03 08:00:00,Bắc Ninh,12957.0,"Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",21.0272212,21.0272212,AQI index,55.54545454545455
2021-08-03 08:00:00,Bắc Ninh,12958.0,"Bắc Ninh/Phong Cốc, Vietnam",21.1232473,21.1232473,AQI index,55.54545454545455
2021-08-03 08:00:00,Cao Bằng,13252.0,"Cao Bằng/Trạm khí TTQT, Vietnam",22.6782,22.6782,AQI index,55.54545454545455
2021-08-03 08:00:00,Gia Lai,13012.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",13.998599,13.998599,AQI index,55.54545454545455
2021-08-03 08:00:00,Hà Nội,8641.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,21.0215063,AQI index,55.54545454545455
2021-08-03 08:00:00,Lào Cai,13250.0,"Lào Cai/KCN TALOONG1, Vietnam",22.3221386,22.3221386,AQI index,55.54545454545455
2021-08-03 08:00:00,Nha Trang,1585.0,"Nha Trang, Vietnam",12.284358,12.284358,AQI index,55.54545454545455
2021-08-03 08:00:00,Quảng Ninh,5507.0,"Ha Long, Vietnam (Tp Hạ Long)",20.9416,20.9416,AQI index,55.54545454545455
2021-08-03 08:00:00,TP Hồ Chí Minh,8767.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",10.782978,10.782978,AQI index,55.54545454545455
2021-08-03 08:00:00,TP Đà Nẵng,1584.0,"Da Nang, Vietnam (TP Đà Nẵng)",16.074,16.074,AQI index,55.54545454545455
2021-08-03 08:00:00,Thừa Thiên Huế,12488.0,"Thừa Thiên Huế/83 Hùng Vương, Vietnam",16.46226,16.46226,AQI index,55.54545454545455
2021-08-08 10:00:00,Cao Bằng,13252.0,"Cao Bằng/Trạm khí TTQT, Vietnam",22.6782,22.6782,AQI index,76.0
2021-08-09 07:00:00,Gia Lai,13012.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",13.998599,13.998599,AQI index,16.0
2021-08-09 08:00:00,Hà Nội,13026.0,"Hà Nội/Chi cục BVMT, Vietnam",21.01525,21.01525,AQI index,117.0
2021-08-09 09:00:00,Hà Nội,13013.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",21.05121,21.05121,AQI index,93.0
2021-08-09 09:00:00,Hà Nội,13014.0,"Hà Nội/Mầm non Kim Liên, Vietnam",21.0072,21.0072,AQI index,93.0
2021-08-09 09:00:00,Hà Nội,13017.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",21.02022,21.02022,AQI index,93.0
2021-08-09 09:00:00,Hà Nội,13018.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",20.98832,20.98832,AQI index,93.0
2021-08-09 09:00:00,Hà Nội,13019.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",21.01994,21.01994,AQI index,93.0
2021-08-09 09:00:00,Hà Nội,13020.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",21.00577,21.00577,AQI index,93.0
2021-08-09 09:00:00,Quảng Ninh,11778.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",21.0357507,21.0357507,AQI index,93.0
2021-08-09 10:00:00,Bắc Ninh,12957.0,"Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",21.0272212,21.0272212,AQI index,67.11111111111111
2021-08-09 10:00:00,Bắc Ninh,12958.0,"Bắc Ninh/Phong Cốc, Vietnam",21.1232473,21.1232473,AQI index,67.11111111111111
2021-08-09 10:00:00,Hà Nội,8641.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,21.0215063,AQI index,67.11111111111111
2021-08-09 10:00:00,Hà Nội,13251.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",21.04975,21.04975,AQI index,67.11111111111111
2021-08-09 10:00:00,Lào Cai,13250.0,"Lào Cai/KCN TALOONG1, Vietnam",22.3221386,22.3221386,AQI index,67.11111111111111
2021-08-09 10:00:00,Nha Trang,1585.0,"Nha Trang, Vietnam",12.284358,12.284358,AQI index,67.11111111111111
2021-08-09 10:00:00,Quảng Ninh,5507.0,"Ha Long, Vietnam (Tp Hạ Long)",20.9416,20.9416,AQI index,67.11111111111111
2021-08-09 10:00:00,TP Hồ Chí Minh,8767.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",10.782978,10.782978,AQI index,67.11111111111111
2021-08-09 10:00:00,TP Đà Nẵng,1584.0,"Da Nang, Vietnam (TP Đà Nẵng)",16.074,16.074,AQI index,67.11111111111111
2021-08-09 10:00:00,Thừa Thiên Huế,12488.0,"Thừa Thiên Huế/83 Hùng Vương, Vietnam",16.46226,16.46226,AQI index,67.11111111111111
2021-08-10 12:00:00,Hà Nội,13013.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",21.05121,21.05121,AQI index,23.77777777777778
2021-08-10 12:00:00,Hà Nội,13014.0,"Hà Nội/Mầm non Kim Liên, Vietnam",21.0072,21.0072,AQI index,23.77777777777778
2021-08-10 12:00:00,Hà Nội,13017.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",21.02022,21.02022,AQI index,23.77777777777778
2021-08-10 12:00:00,Hà Nội,13018.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",20.98832,20.98832,AQI index,23.77777777777778
2021-08-10 12:00:00,Hà Nội,13019.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",21.01994,21.01994,AQI index,23.77777777777778
2021-08-10 12:00:00,Hà Nội,13020.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",21.00577,21.00577,AQI index,23.77777777777778
2021-08-10 12:00:00,Hà Nội,13026.0,"Hà Nội/Chi cục BVMT, Vietnam",21.01525,21.01525,AQI index,23.77777777777778
2021-08-10 12:00:00,Hà Nội,13251.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",21.04975,21.04975,AQI index,23.77777777777778
2021-08-10 12:00:00,Quảng Ninh,11778.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",21.0357507,21.0357507,AQI index,23.77777777777778
2021-08-10 13:00:00,Bắc Ninh,12957.0,"Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",21.0272212,21.0272212,AQI index,37.125
2021-08-10 13:00:00,Bắc Ninh,12958.0,"Bắc Ninh/Phong Cốc, Vietnam",21.1232473,21.1232473,AQI index,37.125
2021-08-10 13:00:00,Hà Nội,8641.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,21.0215063,AQI index,37.125
2021-08-10 13:00:00,Lào Cai,13250.0,"Lào Cai/KCN TALOONG1, Vietnam",22.3221386,22.3221386,AQI index,37.125
2021-08-10 13:00:00,Nha Trang,1585.0,"Nha Trang, Vietnam",12.284358,12.284358,AQI index,37.125
2021-08-10 13:00:00,Quảng Ninh,5507.0,"Ha Long, Vietnam (Tp Hạ Long)",20.9416,20.9416,AQI index,37.125
2021-08-10 13:00:00,TP Hồ Chí Minh,8767.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",10.782978,10.782978,AQI index,37.125
2021-08-10 13:00:00,TP Đà Nẵng,1584.0,"Da Nang, Vietnam (TP Đà Nẵng)",16.074,16.074,AQI index,37.125
2021-08-10 13:00:00,Thừa Thiên Huế,12488.0,"Thừa Thiên Huế/83 Hùng Vương, Vietnam",16.46226,16.46226,AQI index,37.125
2021-08-11 02:00:00,Hà Nội,13020.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",21.00577,21.00577,AQI index,1.0
2021-08-11 07:00:00,Hà Nội,13013.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",21.05121,21.05121,AQI index,34.75
2021-08-11 07:00:00,Hà Nội,13014.0,"Hà Nội/Mầm non Kim Liên, Vietnam",21.0072,21.0072,AQI index,34.75
2021-08-11 07:00:00,Hà Nội,13017.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",21.02022,21.02022,AQI index,34.75
2021-08-11 07:00:00,Hà Nội,13018.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",20.98832,20.98832,AQI index,34.75
2021-08-11 07:00:00,Hà Nội,13019.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",21.01994,21.01994,AQI index,34.75
2021-08-11 07:00:00,Hà Nội,13026.0,"Hà Nội/Chi cục BVMT, Vietnam",21.01525,21.01525,AQI index,34.75
2021-08-11 07:00:00,Hà Nội,13251.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",21.04975,21.04975,AQI index,34.75
2021-08-11 07:00:00,Quảng Ninh,11778.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",21.0357507,21.0357507,AQI index,34.75
2021-08-11 08:00:00,Bắc Ninh,12957.0,"Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",21.0272212,21.0272212,AQI index,38.7
2021-08-11 08:00:00,Bắc Ninh,12958.0,"Bắc Ninh/Phong Cốc, Vietnam",21.1232473,21.1232473,AQI index,38.7
2021-08-11 08:00:00,Gia Lai,13012.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",13.998599,13.998599,AQI index,38.7
2021-08-11 08:00:00,Hà Nội,8641.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,21.0215063,AQI index,38.7
2021-08-11 08:00:00,Hà Nội,8688.0,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,21.0811211,AQI index,38.7
2021-08-11 08:00:00,Lào Cai,13250.0,"Lào Cai/KCN TALOONG1, Vietnam",22.3221386,22.3221386,AQI index,38.7
